,Unnamed: 0,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,left,low,medium,IT,RandD,accounting,hr,management,marketing,product_mng,sales,support,technical
7328,7328,0.29,0.57,5,149,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7329,7329,0.71,0.5,3,201,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7330,7330,0.89,0.68,4,146,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7331,7331,0.81,0.97,4,212,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7332,7332,0.72,0.64,4,140,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7333,7333,1.0,0.85,4,156,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7334,7334,0.79,0.49,4,163,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7335,7335,0.69,0.84,3,154,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7336,7336,0.97,0.66,4,218,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7337,7337,0.61,0.59,3,157,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7338,7338,0.71,0.89,3,222,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7339,7339,0.96,0.76,4,152,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7340,7340,0.77,0.73,5,263,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7341,7341,0.57,0.99,3,231,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7342,7342,0.92,0.76,4,258,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7343,7343,0.99,0.92,5,213,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7344,7344,0.86,0.73,3,159,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7345,7345,0.78,0.66,4,156,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7346,7346,0.85,0.66,3,235,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7347,7347,0.38,0.6,4,190,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7348,7348,0.63,0.93,4,238,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7349,7349,0.66,0.72,4,137,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7350,7350,0.19,0.79,5,171,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7351,7351,0.63,0.59,4,249,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7352,7352,0.32,0.74,6,205,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7353,7353,0.73,0.55,3,149,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7354,7354,0.75,0.89,4,139,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7355,7355,0.7,0.66,4,168,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7356,7356,0.77,0.61,4,181,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7357,7357,0.83,0.8,4,150,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7358,7358,0.75,0.49,4,246,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7359,7359,0.97,0.54,3,271,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7360,7360,0.75,0.55,5,204,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7361,7361,0.66,0.84,3,170,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7362,7362,0.56,0.49,3,208,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7363,7363,0.77,0.98,2,226,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7364,7364,0.82,0.81,3,149,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7365,7365,0.85,0.59,2,264,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7366,7366,0.49,0.79,5,177,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7367,7367,0.24,0.87,4,262,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7368,7368,0.32,0.74,3,211,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7369,7369,0.77,0.51,4,141,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7370,7370,0.77,0.83,5,197,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7371,7371,0.93,0.87,3,154,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7372,7372,0.22,0.74,5,178,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7373,7373,0.24,0.89,5,169,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7374,7374,0.99,0.99,3,228,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7375,7375,0.61,0.5,3,231,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7376,7376,0.6,0.91,4,185,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7377,7377,0.79,0.7,3,195,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7378,7378,0.94,0.62,3,147,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7379,7379,0.18,0.85,5,192,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7380,7380,0.51,0.73,5,241,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7381,7381,0.55,0.92,3,151,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7382,7382,0.73,0.74,3,221,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7383,7383,0.41,0.63,5,263,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7384,7384,0.88,0.66,3,178,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7385,7385,0.23,0.56,5,169,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7386,7386,0.78,0.56,3,271,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7387,7387,0.34,0.69,3,155,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7388,7388,0.51,0.41,2,164,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7389,7389,0.8,0.86,3,226,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7390,7390,0.66,0.57,4,220,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7391,7391,0.62,0.63,5,153,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7392,7392,0.5,0.97,2,252,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7393,7393,0.96,0.94,3,182,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7394,7394,0.5,0.84,3,150,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7395,7395,0.73,0.69,6,273,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7396,7396,0.47,0.39,6,215,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7397,7397,0.49,0.83,3,172,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7398,7398,0.92,0.62,3,264,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7399,7399,0.24,0.39,5,158,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7400,7400,0.61,0.58,4,142,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7401,7401,0.83,0.89,4,137,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7402,7402,0.88,0.66,4,275,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7403,7403,0.61,0.55,3,245,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7404,7404,0.68,0.54,4,165,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7405,7405,0.51,0.7,4,142,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7406,7406,0.88,0.58,4,215,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7407,7407,0.94,0.84,5,240,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7408,7408,0.58,0.88,4,255,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7409,7409,0.63,0.98,4,265,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7410,7410,0.81,0.49,4,285,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7411,7411,0.61,0.86,3,238,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7412,7412,0.65,0.63,3,137,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7413,7413,0.67,0.63,3,270,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7414,7414,0.64,0.62,4,145,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7415,7415,0.25,0.76,6,182,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7416,7416,0.13,0.62,3,264,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7417,7417,0.14,0.89,3,212,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7418,7418,0.74,0.51,5,198,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7419,7419,0.8,0.81,5,200,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7420,7420,0.5,0.56,3,263,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7421,7421,0.69,0.75,4,249,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7422,7422,0.91,0.53,4,212,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7423,7423,0.8,0.51,3,159,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7424,7424,0.93,0.52,3,181,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7425,7425,0.57,0.99,3,100,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7426,7426,0.51,0.58,2,218,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7427,7427,0.98,0.54,4,178,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7428,7428,0.85,0.83,4,219,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7429,7429,0.73,0.56,5,239,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7430,7430,0.97,0.9,3,255,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7431,7431,0.52,0.61,4,163,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7432,7432,0.31,0.38,3,173,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7433,7433,0.49,0.77,3,147,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7434,7434,0.81,0.44,4,166,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7435,7435,0.52,0.8,5,209,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7436,7436,0.69,0.56,5,271,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7437,7437,0.7,0.74,3,253,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7438,7438,0.65,0.85,4,233,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7439,7439,0.54,0.71,2,194,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7440,7440,0.57,0.49,2,237,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7441,7441,0.78,0.9,4,238,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7442,7442,0.99,0.92,4,212,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7443,7443,0.57,0.83,5,189,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7444,7444,0.33,0.58,3,115,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7445,7445,0.97,0.58,4,159,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7446,7446,0.95,0.58,5,133,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7447,7447,0.69,0.83,5,225,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7448,7448,0.97,0.91,2,112,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7449,7449,0.4,0.59,3,111,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7450,7450,0.67,0.71,4,178,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7451,7451,0.96,0.58,5,178,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7452,7452,0.49,0.95,2,181,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7453,7453,0.56,0.66,3,139,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7454,7454,0.99,0.78,2,177,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7455,7455,0.49,0.88,4,270,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7456,7456,0.53,0.69,4,135,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7457,7457,0.75,0.5,4,166,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7458,7458,0.51,0.89,3,230,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7459,7459,0.65,0.9,3,163,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7460,7460,0.45,0.66,2,236,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7461,7461,0.98,0.91,3,264,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7462,7462,0.9,0.74,3,185,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7463,7463,0.37,0.62,4,253,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7464,7464,0.52,0.99,4,253,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7465,7465,0.96,0.78,3,135,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7466,7466,0.99,0.7,2,182,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7467,7467,0.66,0.56,5,202,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7468,7468,0.84,0.54,5,186,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7469,7469,0.16,0.87,5,163,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7470,7470,0.75,0.59,3,242,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7471,7471,0.52,0.74,3,160,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7472,7472,0.86,0.86,3,173,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7473,7473,0.75,0.53,3,154,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7474,7474,0.73,0.99,3,160,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7475,7475,0.98,0.84,3,139,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7476,7476,0.8,0.84,3,251,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7477,7477,0.18,0.48,4,176,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7478,7478,0.37,0.72,2,163,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7479,7479,0.97,0.86,3,257,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7480,7480,0.56,0.68,4,159,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7481,7481,0.32,0.65,2,183,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7482,7482,0.63,0.88,4,260,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7483,7483,0.36,0.78,6,151,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7484,7484,0.75,0.49,4,246,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7485,7485,0.42,0.86,3,160,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7486,7486,0.96,0.66,3,155,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7487,7487,0.62,0.78,5,250,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7488,7488,0.78,0.96,2,174,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7489,7489,0.93,0.89,3,262,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7490,7490,0.93,0.87,4,257,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7491,7491,0.45,0.42,4,140,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7492,7492,0.44,0.56,3,123,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7493,7493,0.57,0.55,3,264,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7494,7494,0.77,0.51,2,254,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7495,7495,0.6,0.98,4,205,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7496,7496,0.25,0.94,6,199,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7497,7497,0.59,0.43,3,171,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7498,7498,0.29,0.57,5,98,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7499,7499,0.5,0.95,3,166,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7500,7500,0.91,0.94,4,264,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7501,7501,0.78,0.65,3,176,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7502,7502,0.73,0.76,2,166,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7503,7503,0.51,0.59,4,169,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7504,7504,0.65,0.82,4,257,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7505,7505,0.25,0.87,3,265,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7506,7506,0.5,0.63,5,167,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7507,7507,0.53,0.58,4,134,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7508,7508,0.57,0.76,2,176,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7509,7509,0.77,0.91,5,274,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7510,7510,0.94,0.77,3,201,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7511,7511,0.5,0.53,3,121,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7512,7512,0.47,0.57,3,97,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7513,7513,0.92,0.54,4,217,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7514,7514,0.9,0.87,3,220,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7515,7515,0.54,0.46,2,98,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7516,7516,0.58,0.97,5,265,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7517,7517,0.95,0.87,3,201,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7518,7518,0.52,0.71,3,151,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7519,7519,0.83,0.51,4,199,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7520,7520,0.54,0.92,4,175,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7521,7521,0.8,0.85,5,253,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7522,7522,0.52,0.57,3,183,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7523,7523,0.83,0.8,5,223,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7524,7524,0.74,0.55,5,168,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7525,7525,0.87,0.71,5,244,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7526,7526,0.45,0.87,2,268,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7527,7527,0.72,0.72,4,218,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7528,7528,0.27,0.85,2,277,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7529,7529,0.51,0.88,5,225,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7530,7530,0.55,0.55,4,257,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7531,7531,0.89,0.69,4,170,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7532,7532,0.85,0.86,3,179,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7533,7533,0.29,0.85,4,211,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7534,7534,0.96,0.5,3,217,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7535,7535,0.9,0.68,3,135,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7536,7536,0.28,0.94,6,167,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7537,7537,0.93,0.98,4,189,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7538,7538,0.51,0.57,3,162,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7539,7539,0.97,0.76,3,193,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7540,7540,0.71,0.55,4,273,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7541,7541,0.52,0.69,6,138,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7542,7542,0.87,0.84,4,237,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7543,7543,0.78,0.61,5,260,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7544,7544,0.57,0.82,3,149,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7545,7545,0.34,0.49,4,149,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7546,7546,0.95,0.95,4,137,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7547,7547,0.72,0.73,5,167,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7548,7548,0.61,0.37,4,165,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7549,7549,0.39,0.39,2,131,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7550,7550,0.72,0.59,5,138,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7551,7551,0.86,0.91,4,234,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7552,7552,0.69,0.67,4,141,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7553,7553,0.5,0.65,4,266,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7554,7554,0.62,0.68,3,134,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7555,7555,0.76,0.55,4,147,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7556,7556,0.97,0.88,4,237,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7557,7557,0.78,0.57,5,114,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7558,7558,0.81,0.89,4,166,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7559,7559,0.15,0.95,4,173,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7560,7560,0.72,0.5,3,205,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7561,7561,0.8,0.5,3,219,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7562,7562,0.76,0.74,3,173,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7563,7563,0.19,0.73,4,231,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7564,7564,0.75,0.75,5,133,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7565,7565,0.94,0.49,4,220,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7566,7566,0.93,0.59,5,158,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7567,7567,0.96,0.92,3,182,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7568,7568,0.14,0.57,6,275,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7569,7569,0.75,0.71,3,237,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7570,7570,0.6,0.59,5,146,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7571,7571,0.65,0.48,4,144,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7572,7572,0.59,0.79,2,195,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7573,7573,0.93,0.78,5,191,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7574,7574,0.5,1.0,3,149,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7575,7575,0.62,0.55,4,137,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7576,7576,0.24,0.58,3,184,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7577,7577,0.66,0.87,4,139,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7578,7578,0.55,0.95,4,249,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7579,7579,0.91,0.66,3,168,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7580,7580,0.59,0.51,2,145,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7581,7581,0.74,0.54,5,221,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7582,7582,0.43,0.51,2,123,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7583,7583,0.85,0.99,6,153,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7584,7584,0.46,0.54,3,183,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7585,7585,0.48,0.56,4,271,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7586,7586,0.96,1.0,4,167,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7587,7587,0.55,0.9,4,177,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7588,7588,0.82,0.74,3,256,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7589,7589,0.24,0.65,3,143,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7590,7590,0.69,0.71,3,241,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7591,7591,0.29,0.68,4,210,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7592,7592,0.53,0.7,4,155,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7593,7593,0.65,0.77,2,248,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7594,7594,0.57,0.53,3,162,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7595,7595,0.6,0.5,4,137,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7596,7596,0.79,0.55,5,242,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7597,7597,0.41,0.5,6,257,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7598,7598,0.79,0.72,5,245,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7599,7599,0.5,0.8,3,234,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7600,7600,0.8,0.76,4,135,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7601,7601,0.61,0.79,5,269,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7602,7602,0.99,0.68,4,238,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7603,7603,0.77,0.86,3,101,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7604,7604,0.7,0.52,5,200,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7605,7605,0.55,0.87,3,241,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
