,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,low,medium,IT,RandD,accounting,hr,management,marketing,product_mng,sales,support,technical
2874,0.74,0.79,5,237,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8084,0.63,0.41,3,180,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0
11230,0.9,0.73,4,245,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7613,0.81,0.54,4,155,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8470,0.91,0.82,3,183,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
330,0.3,0.44,3,129,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1786,0.37,0.71,3,117,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
812,0.37,0.43,2,155,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1978,0.78,0.95,4,184,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14060,0.11,0.89,6,260,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
613,0.7,0.9,3,225,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1282,0.63,0.86,3,245,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7344,0.86,0.73,3,159,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11222,0.61,0.89,4,242,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13909,0.1,0.79,6,274,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8764,0.94,0.52,4,217,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5375,0.55,0.98,3,169,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9994,0.22,0.94,3,193,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10497,0.14,0.56,5,259,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0
11924,0.1,0.82,6,244,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14054,0.44,0.49,2,145,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4359,0.69,0.69,4,195,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14557,0.81,1.0,4,253,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8405,0.22,0.69,3,212,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3522,0.78,0.83,4,252,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11232,0.64,0.88,3,252,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14822,0.39,0.53,2,127,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3570,0.16,0.81,2,159,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0
12762,0.44,0.53,2,147,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10067,0.75,0.83,4,133,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11753,0.41,0.52,2,135,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12272,0.39,0.47,2,152,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7889,0.59,0.76,3,264,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2029,0.61,0.82,3,261,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9407,0.86,0.95,4,149,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4029,0.85,0.98,5,156,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7702,0.54,0.72,6,222,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4353,0.88,0.89,3,139,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5407,0.91,0.59,4,177,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
335,0.97,0.77,3,182,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0
14748,0.45,0.45,2,154,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10364,0.78,0.6,4,143,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2692,0.48,0.81,5,113,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7955,0.55,0.81,5,229,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7764,0.66,0.89,3,242,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7346,0.85,0.66,3,235,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13274,0.46,0.53,2,161,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3479,0.54,0.69,4,168,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2995,0.67,0.55,5,193,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11862,0.1,0.84,6,309,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3221,0.75,0.48,2,284,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11177,0.49,0.88,4,240,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11057,0.66,0.65,3,272,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2664,0.73,0.78,3,166,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9808,0.69,0.9,5,103,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3691,0.74,0.75,4,149,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9796,0.64,0.55,3,246,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1731,0.95,0.49,4,229,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2622,0.97,0.68,3,185,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3833,0.53,0.59,2,201,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0
12288,0.79,1.0,4,218,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7968,0.58,0.62,3,182,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2798,0.33,0.82,5,249,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12978,0.09,0.87,7,305,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14437,0.37,0.46,2,158,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1166,0.61,0.83,3,112,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1451,0.72,0.95,4,216,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12358,0.32,0.58,5,271,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10978,0.63,0.6,4,258,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8637,0.5,0.64,3,257,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9982,0.73,0.67,2,139,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8483,0.6,0.52,3,236,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4269,0.49,0.69,4,270,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12399,0.72,1.0,5,264,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1943,0.74,0.37,2,171,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3889,0.14,0.52,4,108,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7383,0.41,0.63,5,263,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14853,0.73,0.97,5,235,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10898,0.48,0.9,4,208,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1347,0.45,0.39,4,275,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2974,0.14,0.81,4,138,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3886,0.82,0.63,4,199,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6211,0.85,0.8,4,248,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8489,0.55,0.64,4,260,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8337,0.9,0.66,3,256,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1208,0.95,0.98,5,155,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8083,0.55,0.62,5,184,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0
424,0.55,0.88,4,252,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
554,0.43,0.75,3,108,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1954,0.7,0.84,2,114,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11991,0.1,0.77,7,291,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9255,0.99,0.66,3,181,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1511,0.72,0.96,3,143,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13712,0.38,0.47,2,144,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9054,0.59,0.54,4,178,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8879,0.73,0.67,4,205,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11755,0.88,0.99,5,262,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9773,0.93,0.5,5,272,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5079,0.38,0.64,5,160,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12138,0.64,0.9,6,252,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6125,0.98,0.64,4,134,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1
14431,0.1,0.84,6,286,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7976,0.92,0.48,4,208,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9514,0.39,0.52,2,102,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2596,0.66,0.66,3,211,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7223,0.68,0.55,6,181,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
573,0.67,0.71,3,190,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5632,0.55,0.61,4,272,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0
9537,0.6,0.9,4,260,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8027,0.88,0.8,4,239,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14938,0.9,0.92,4,271,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3706,0.98,0.9,4,247,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7591,0.29,0.68,4,210,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12355,0.46,0.86,2,212,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4417,0.85,0.8,4,200,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9079,0.73,0.84,3,216,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1583,0.98,0.65,4,216,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0
68,0.62,0.74,4,213,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8400,0.83,0.53,3,186,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13566,0.74,1.0,4,249,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10063,0.21,0.71,4,270,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3268,0.84,0.59,4,216,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13328,0.76,0.98,5,217,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2455,0.68,1.0,6,258,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1595,0.32,0.97,6,272,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8627,0.98,0.77,3,191,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10662,0.99,0.94,4,167,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10191,0.28,0.37,3,164,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5589,0.67,0.48,6,107,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0
6857,0.17,0.88,2,206,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8821,0.7,0.6,5,208,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0
245,0.53,0.75,6,192,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9373,0.42,0.45,3,227,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6903,0.65,0.84,3,189,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3616,0.49,0.99,6,205,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4127,0.76,0.64,4,144,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10312,0.67,0.87,5,254,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4629,0.32,0.55,4,283,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11304,0.4,0.47,5,173,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9726,0.57,0.82,5,233,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0
673,0.68,0.7,5,168,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4401,0.98,0.76,3,224,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8364,0.25,0.64,4,226,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10450,0.96,0.89,3,142,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9384,0.43,0.38,3,119,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10425,0.51,0.58,4,140,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3698,0.71,0.74,3,250,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6994,0.58,0.79,4,130,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2425,0.37,0.9,3,229,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5858,0.4,0.61,3,165,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12480,0.37,0.48,2,129,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12068,0.37,0.52,2,128,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3910,0.37,0.37,3,168,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6669,0.9,0.81,4,144,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11318,0.39,0.75,6,185,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12313,0.78,0.87,5,256,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14810,0.11,0.92,7,307,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8885,0.73,0.94,4,262,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6156,0.45,0.75,2,246,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4978,0.8,0.74,3,159,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7567,0.96,0.92,3,182,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8014,0.99,0.59,5,263,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6991,0.75,0.82,5,202,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2036,0.78,0.8,4,175,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11877,0.81,0.92,5,239,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5834,0.58,0.79,2,274,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3015,0.56,0.64,3,270,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7524,0.74,0.55,5,168,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5566,0.65,0.85,4,204,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1427,0.73,0.53,3,184,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3501,0.5,0.74,4,246,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4336,0.49,0.78,3,264,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12597,0.45,0.45,2,145,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4288,0.81,0.88,4,149,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6375,0.83,0.99,3,226,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1413,0.85,0.97,3,256,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
114,0.35,0.5,5,227,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14481,0.44,0.51,2,127,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3921,0.78,0.95,5,273,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
230,0.93,0.8,4,248,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7822,0.92,0.66,4,133,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5173,1.0,0.61,5,264,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10419,0.73,0.68,3,121,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2746,0.93,0.92,3,248,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11951,0.74,0.82,4,239,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11619,0.92,0.87,4,226,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1520,0.52,0.44,3,119,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4084,0.57,0.65,5,144,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0
13101,0.86,1.0,4,232,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
214,0.59,0.52,2,149,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14108,0.1,0.83,6,269,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7255,0.71,0.48,3,161,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7324,0.57,0.66,4,158,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3817,0.57,0.62,3,154,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9297,0.14,0.58,4,275,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2487,0.29,0.77,3,152,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1
13702,0.11,0.9,6,254,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12554,0.88,0.87,4,235,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2182,0.74,0.91,5,135,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14391,0.4,0.47,2,146,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14809,0.37,0.46,2,157,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4486,0.51,0.83,3,136,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14023,0.09,0.87,5,263,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4764,0.86,0.53,3,163,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4250,0.49,0.94,5,136,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5044,0.7,0.48,4,237,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12129,0.89,0.82,4,243,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6939,0.78,0.57,4,264,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13801,0.36,0.57,2,142,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10678,0.5,0.77,3,265,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5117,0.95,0.5,4,186,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8786,0.94,0.88,4,262,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11585,0.11,0.92,6,305,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5250,0.77,0.94,4,225,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13867,0.41,0.52,2,136,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11953,0.41,0.56,2,150,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1498,0.81,0.76,5,198,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8971,0.8,0.8,4,263,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10061,0.19,0.63,6,241,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10210,0.75,0.77,5,199,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4220,0.69,0.79,3,207,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13894,0.37,0.48,2,134,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10584,0.8,0.74,3,228,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8729,0.68,0.78,5,233,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6684,0.85,0.79,4,138,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2055,0.8,0.66,4,181,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11442,0.36,0.56,2,137,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2058,0.84,0.36,6,256,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8507,0.54,0.76,2,166,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12000,0.75,0.97,5,243,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12357,0.83,0.82,4,243,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4630,0.82,0.77,3,108,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11826,0.87,0.83,4,265,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9438,0.16,0.98,3,232,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3322,0.36,0.71,3,100,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4414,0.92,0.49,5,145,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10625,0.5,0.48,4,130,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0
483,0.94,0.78,3,184,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5380,0.69,0.8,5,203,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12196,0.1,0.84,6,293,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2993,0.92,0.62,4,266,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8929,0.18,0.54,6,209,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10835,0.86,0.95,4,149,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12422,0.38,0.45,2,127,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6147,0.66,0.99,3,183,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7975,0.84,0.61,5,202,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11680,0.19,0.59,7,192,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6126,0.76,0.73,3,192,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2046,0.71,0.96,4,144,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3948,0.74,0.83,4,142,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
11838,0.28,0.45,6,218,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6325,0.61,0.89,3,201,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4890,0.52,0.82,2,242,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6847,0.52,0.94,3,263,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9840,0.5,0.9,5,226,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13578,0.11,0.91,6,278,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2347,0.14,0.51,4,253,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7254,0.64,0.48,4,267,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5120,0.57,0.95,3,274,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4040,0.58,0.48,5,251,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7559,0.15,0.95,4,173,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9688,0.94,0.9,4,144,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14932,0.39,0.49,2,127,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4502,0.96,0.59,6,133,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1414,0.62,0.88,2,263,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
499,0.13,0.67,3,181,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
668,0.91,0.95,3,251,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12878,0.78,0.78,4,260,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13344,0.44,0.52,2,149,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3755,0.44,0.92,6,268,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4608,0.78,0.96,4,245,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6329,0.87,0.58,4,259,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2485,0.88,0.59,4,142,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6348,0.8,0.78,3,251,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11356,0.5,0.64,2,170,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0
303,0.58,0.69,4,223,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13072,0.83,1.0,5,224,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1703,0.68,0.7,3,209,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11880,0.1,0.87,6,286,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4731,0.55,0.46,4,226,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5234,0.49,0.6,4,141,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3547,0.48,0.8,5,235,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5921,0.84,0.72,4,222,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1042,0.91,0.55,4,179,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10622,0.61,0.89,3,242,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2924,0.83,0.95,3,255,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11565,0.42,0.48,2,129,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7120,0.76,0.71,6,168,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5933,0.49,0.59,4,265,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11956,0.09,0.8,6,301,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4105,0.67,0.84,4,197,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4793,0.67,0.63,3,241,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11773,0.1,0.86,6,278,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13718,0.4,0.46,2,128,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4191,1.0,0.67,3,199,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3128,1.0,0.91,3,160,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13214,0.43,0.53,2,143,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13056,0.4,0.54,2,156,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2699,0.58,0.61,3,205,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5927,0.76,0.98,4,191,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7234,0.99,0.58,2,166,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11292,0.77,0.55,3,217,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1068,0.7,0.97,4,244,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8769,0.79,0.92,4,208,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
14915,0.43,0.54,2,142,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2470,0.52,0.72,2,160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11587,0.45,0.45,2,132,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0
12581,0.1,0.88,7,300,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
553,0.51,0.51,4,204,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
